MeterIdentifier,AccountNumber,AccountSubNumber,AccountRate,Multiplier,LocationNumber,MeterPosition,ReadLogDate,ReadValue,ReadDate,UOM,CISCycleIdentifier
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,1.478,3/29/2026 15:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.56,3/29/2026 15:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.43,3/29/2026 16:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.404,3/29/2026 16:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.392,3/29/2026 16:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.425,3/29/2026 16:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.431,3/29/2026 17:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.386,3/29/2026 17:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.386,3/29/2026 17:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.348,3/29/2026 17:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.032,3/29/2026 18:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.014,3/29/2026 18:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.034,3/29/2026 18:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.439,3/29/2026 18:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.276,3/29/2026 19:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.053,3/29/2026 19:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.27,3/29/2026 19:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.361,3/29/2026 19:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.373,3/29/2026 20:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.374,3/29/2026 20:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.396,3/29/2026 20:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.138,3/29/2026 20:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.042,3/29/2026 21:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.058,3/29/2026 21:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.07,3/29/2026 21:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.137,3/29/2026 21:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.144,3/29/2026 22:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.194,3/29/2026 22:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.082,3/29/2026 22:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.068,3/29/2026 22:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,0.369,3/29/2026 23:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,2.551,3/29/2026 23:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,2.481,3/29/2026 23:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,2.469,3/29/2026 23:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/29/2026 0:00,2.495,3/30/2026 0:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.003,3/30/2026 8:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.036,3/30/2026 9:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.045,3/30/2026 9:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.018,3/30/2026 9:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.19,3/30/2026 9:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.052,3/30/2026 10:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.069,3/30/2026 10:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.039,3/30/2026 10:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.03,3/30/2026 10:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.13,3/30/2026 11:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.178,3/30/2026 11:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.069,3/30/2026 11:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.03,3/30/2026 11:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.103,3/30/2026 12:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.209,3/30/2026 12:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.189,3/30/2026 12:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.206,3/30/2026 12:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.225,3/30/2026 13:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.159,3/30/2026 13:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.159,3/30/2026 13:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.106,3/30/2026 13:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.049,3/30/2026 14:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.014,3/30/2026 14:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.032,3/30/2026 14:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.087,3/30/2026 14:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.041,3/30/2026 15:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.065,3/30/2026 15:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.069,3/30/2026 15:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.039,3/30/2026 15:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.022,3/30/2026 16:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.043,3/30/2026 16:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.057,3/30/2026 16:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.138,3/30/2026 16:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.238,3/30/2026 17:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.271,3/30/2026 17:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.247,3/30/2026 17:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.338,3/30/2026 17:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.233,3/30/2026 18:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.052,3/30/2026 18:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.045,3/30/2026 18:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.024,3/30/2026 18:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.047,3/30/2026 19:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.079,3/30/2026 19:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.064,3/30/2026 19:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.055,3/30/2026 19:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.249,3/30/2026 20:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.096,3/30/2026 20:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.061,3/30/2026 20:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.065,3/30/2026 20:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.096,3/30/2026 21:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.075,3/30/2026 21:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.065,3/30/2026 21:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.094,3/30/2026 21:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.114,3/30/2026 22:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.197,3/30/2026 22:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,0.118,3/30/2026 22:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,1.241,3/30/2026 22:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,2.54,3/30/2026 23:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,2.523,3/30/2026 23:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,2.583,3/30/2026 23:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,2.582,3/30/2026 23:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/30/2026 0:00,2.544,3/31/2026 0:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.539,3/31/2026 0:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.551,3/31/2026 0:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.552,3/31/2026 0:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.554,3/31/2026 1:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.539,3/31/2026 1:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.531,3/31/2026 1:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.505,3/31/2026 1:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.468,3/31/2026 2:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.471,3/31/2026 2:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.514,3/31/2026 2:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.499,3/31/2026 2:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.461,3/31/2026 3:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.008,3/31/2026 3:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.059,3/31/2026 3:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.033,3/31/2026 3:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.032,3/31/2026 4:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.073,3/31/2026 4:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.065,3/31/2026 4:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.046,3/31/2026 4:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.049,3/31/2026 5:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.057,3/31/2026 5:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.031,3/31/2026 5:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.031,3/31/2026 5:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.063,3/31/2026 6:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.055,3/31/2026 6:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.375,3/31/2026 6:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.081,3/31/2026 6:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.07,3/31/2026 7:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.05,3/31/2026 7:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.195,3/31/2026 7:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.082,3/31/2026 7:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.063,3/31/2026 8:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.057,3/31/2026 8:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.145,3/31/2026 8:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.055,3/31/2026 8:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.142,3/31/2026 9:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.052,3/31/2026 9:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.072,3/31/2026 9:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.029,3/31/2026 9:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.027,3/31/2026 10:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.044,3/31/2026 10:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.044,3/31/2026 10:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.053,3/31/2026 10:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.055,3/31/2026 11:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.033,3/31/2026 11:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.056,3/31/2026 11:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.069,3/31/2026 11:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.111,3/31/2026 12:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.092,3/31/2026 12:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.073,3/31/2026 12:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.069,3/31/2026 12:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.051,3/31/2026 13:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,1.456,3/31/2026 13:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.699,3/31/2026 13:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.101,3/31/2026 13:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.072,3/31/2026 14:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.118,3/31/2026 14:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.187,3/31/2026 14:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.198,3/31/2026 14:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.194,3/31/2026 15:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.02,3/31/2026 15:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.03,3/31/2026 15:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.075,3/31/2026 15:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.055,3/31/2026 16:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.182,3/31/2026 16:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.203,3/31/2026 16:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.175,3/31/2026 16:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.082,3/31/2026 17:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.097,3/31/2026 17:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.146,3/31/2026 17:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.106,3/31/2026 17:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.029,3/31/2026 18:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.05,3/31/2026 18:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.04,3/31/2026 18:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.023,3/31/2026 18:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.036,3/31/2026 19:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.078,3/31/2026 19:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.068,3/31/2026 19:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.577,3/31/2026 19:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.11,3/31/2026 20:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.29,3/31/2026 20:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.086,3/31/2026 20:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.423,3/31/2026 20:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.128,3/31/2026 21:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.709,3/31/2026 21:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.08,3/31/2026 21:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.135,3/31/2026 21:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.135,3/31/2026 22:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.404,3/31/2026 22:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,0.123,3/31/2026 22:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,1.26,3/31/2026 22:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.561,3/31/2026 23:00,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.538,3/31/2026 23:15,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.524,3/31/2026 23:30,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.499,3/31/2026 23:45,KWH,1
142856004,216362,1,108,1,184721,NULL,3/31/2026 0:00,2.481,4/1/2026 0:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,2.498,4/1/2026 0:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,2.5,4/1/2026 0:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,2.487,4/1/2026 0:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,2.493,4/1/2026 1:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,2.5,4/1/2026 1:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,2.46,4/1/2026 1:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.115,4/1/2026 1:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.051,4/1/2026 2:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.051,4/1/2026 2:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.044,4/1/2026 2:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.052,4/1/2026 2:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.066,4/1/2026 3:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.036,4/1/2026 3:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.028,4/1/2026 3:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.048,4/1/2026 3:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.055,4/1/2026 4:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.036,4/1/2026 4:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.049,4/1/2026 4:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.073,4/1/2026 4:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.04,4/1/2026 5:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.028,4/1/2026 5:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.041,4/1/2026 5:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.06,4/1/2026 5:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.028,4/1/2026 6:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.048,4/1/2026 6:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.073,4/1/2026 6:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.047,4/1/2026 6:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.028,4/1/2026 7:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.03,4/1/2026 7:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.058,4/1/2026 7:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.031,4/1/2026 7:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.037,4/1/2026 8:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.144,4/1/2026 8:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.366,4/1/2026 8:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.077,4/1/2026 8:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.046,4/1/2026 9:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.064,4/1/2026 9:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.059,4/1/2026 9:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.03,4/1/2026 9:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.025,4/1/2026 10:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.081,4/1/2026 10:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.111,4/1/2026 10:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.056,4/1/2026 10:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.105,4/1/2026 11:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.202,4/1/2026 11:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.546,4/1/2026 11:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,1.116,4/1/2026 11:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.211,4/1/2026 12:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.099,4/1/2026 12:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.059,4/1/2026 12:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.056,4/1/2026 12:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.936,4/1/2026 13:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.309,4/1/2026 13:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.023,4/1/2026 13:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.047,4/1/2026 13:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.078,4/1/2026 14:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.753,4/1/2026 14:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.022,4/1/2026 14:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.042,4/1/2026 14:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.483,4/1/2026 15:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.504,4/1/2026 15:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.034,4/1/2026 15:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.44,4/1/2026 15:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.807,4/1/2026 16:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.027,4/1/2026 16:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.639,4/1/2026 16:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.492,4/1/2026 16:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.047,4/1/2026 17:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.952,4/1/2026 17:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.065,4/1/2026 17:30,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.675,4/1/2026 17:45,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.366,4/1/2026 18:00,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.319,4/1/2026 18:15,KWH,1
142856004,216362,1,108,1,184721,NULL,4/1/2026 0:00,0.979,4/1/2026 18:30,KWH,1
